Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"5,731",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,280",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"5,941",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,490",06-11-2024,Economy
BOM,BLR,Akasa Air,03:10,05:00,1h 50m,"5,835",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"6,046",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"6,046",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"6,046",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,595",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,700",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,700",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"6,256",06-11-2024,Economy
BOM,BLR,Akasa Air,03:10,05:00,1h 50m,"6,059",06-11-2024,Economy
BOM,BLR,Akasa Air,03:10,05:00,1h 50m,"6,059",06-11-2024,Economy
BOM,BLR,Akasa Air,03:10,05:00,1h 50m,"6,069",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"6,805",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"6,883",06-11-2024,Economy
BOM,BLR,Akasa Air,03:10,05:00,1h 50m,"6,457",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"7,093",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"7,198",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"7,303",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"7,303",06-11-2024,Economy
BOM,BLR,IndiGo,09:05,10:45,1h 40m,"7,545",06-11-2024,Economy
BOM,BLR,Akasa Air,08:50,10:40,1h 50m,"7,190",06-11-2024,Economy
BOM,BLR,IndiGo,00:05,01:50,1h 45m,"7,408",06-11-2024,Economy
BOM,BLR,IndiGo,09:05,10:45,1h 40m,"7,755",06-11-2024,Economy
BOM,BLR,IndiGo,12:45,14:35,1h 50m,"7,306",06-11-2024,Economy
BOM,BLR,IndiGo,07:30,09:15,1h 45m,"7,545",06-11-2024,Economy
BOM,BLR,IndiGo,02:30,04:05,1h 35m,"7,855",06-11-2024,Economy
BOM,BLR,IndiGo,09:05,10:45,1h 40m,"7,860",06-11-2024,Economy
