Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"6,021",18-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,021",18-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"6,021",18-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",18-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"6,021",18-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"6,021",18-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,481",18-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,481",18-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,533",18-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"7,543",18-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"7,654",18-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"7,543",18-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"7,543",18-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,654",18-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"7,654",18-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"7,916",18-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"7,969",18-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"7,543",18-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"7,543",18-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"7,654",18-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,916",18-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"7,916",18-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"7,969",18-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,969",18-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,654",18-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"8,056",18-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"7,916",18-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"7,969",18-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,916",18-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,969",18-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"9,229",18-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"9,229",18-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"9,229",18-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"9,229",18-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"9,229",18-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"23,332",18-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"24,277",18-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"24,330",18-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"24,907",18-11-2024,Economy
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,299",18-11-2024,Economy
DEL,BOM,IndiGo,18:00,20:20,2h 20m,"5,394",18-11-2024,Economy
DEL,BOM,IndiGo,18:00,20:20,2h 20m,"5,499",18-11-2024,Economy
DEL,BOM,IndiGo,18:00,20:20,2h 20m,"5,499",18-11-2024,Economy
DEL,BOM,IndiGo,18:00,20:20,2h 20m,"5,552",18-11-2024,Economy
DEL,BOM,IndiGo,21:00,23:25,2h 25m,"5,394",18-11-2024,Economy
DEL,BOM,IndiGo,21:00,23:25,2h 25m,"5,499",18-11-2024,Economy
DEL,BOM,IndiGo,21:00,23:25,2h 25m,"5,499",18-11-2024,Economy
DEL,BOM,IndiGo,21:00,23:25,2h 25m,"5,552",18-11-2024,Economy
DEL,BOM,IndiGo,16:00,18:20,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,15:00,17:20,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,15:00,17:20,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,16:00,18:20,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,15:00,17:20,2h 20m,"6,019",18-11-2024,Economy
DEL,BOM,IndiGo,16:00,18:20,2h 20m,"6,019",18-11-2024,Economy
DEL,BOM,IndiGo,22:00,00:25,2h 25m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,22:00,00:25,2h 25m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,22:00,00:25,2h 25m,"6,019",18-11-2024,Economy
DEL,BOM,IndiGo,23:55,02:15,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,23:55,02:15,2h 20m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,23:55,02:15,2h 20m,"6,019",18-11-2024,Economy
DEL,BOM,IndiGo,20:00,22:30,2h 30m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,20:00,22:30,2h 30m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,20:00,22:30,2h 30m,"6,019",18-11-2024,Economy
DEL,BOM,IndiGo,19:00,21:35,2h 35m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,19:00,21:35,2h 35m,"5,967",18-11-2024,Economy
DEL,BOM,IndiGo,19:00,21:35,2h 35m,"6,019",18-11-2024,Economy
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,985",18-11-2024,Economy
