Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"10,282",09-11-2024,Economy
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"10,247",09-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"6,021",09-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"6,021",09-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"6,021",09-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",09-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"6,021",09-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,07:00,09:10,2h 10m,"6,533",09-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,533",09-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,533",09-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,08:00,10:15,2h 15m,"6,533",09-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"6,481",09-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"6,533",09-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"7,041",09-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,041",09-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"7,304",09-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"7,356",09-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,304",09-11-2024,Economy
BOM,DEL,IndiGo,06:00,08:05,2h 05m,"7,543",09-11-2024,Economy
BOM,DEL,IndiGo,09:00,11:10,2h 10m,"7,356",09-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,041",09-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"7,543",09-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,304",09-11-2024,Economy
BOM,DEL,IndiGo,11:00,13:15,2h 15m,"7,543",09-11-2024,Economy
BOM,DEL,IndiGo,10:00,12:20,2h 20m,"7,356",09-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"7,543",09-11-2024,Economy
