Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,914",08-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,965",08-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"6,021",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,914",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,965",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"6,021",08-11-2024,Economy
BOM,DEL,Air India,01:30,03:45,2h 15m,"5,888",08-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,914",08-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,914",08-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,965",08-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,965",08-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",08-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",08-11-2024,Economy
