Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,299",14-11-2024,Economy
DEL,BOM,SpiceJet,18:55,21:15,2h 20m,"7,049",14-11-2024,Economy
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,985",14-11-2024,Economy
DEL,BOM,SpiceJet,18:55,21:15,2h 20m,"7,643",14-11-2024,Economy
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,299",14-11-2024,Economy
DEL,BOM,SpiceJet,18:55,21:15,2h 20m,"7,049",14-11-2024,Economy
DEL,BOM,SpiceJet,22:00,00:10,2h 10m,"6,985",14-11-2024,Economy
DEL,BOM,SpiceJet,18:55,21:15,2h 20m,"7,643",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,197",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,246",14-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,197",14-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,197",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,394",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,394",14-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,246",14-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,246",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,499",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,499",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,499",14-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,552",14-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,394",14-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,394",14-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,394",14-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"5,394",14-11-2024,Economy
