Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,856",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,258",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,856",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,258",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"4,796",08-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"5,765",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,004",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,006",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,856",08-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"6,051",08-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,107",08-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,107",08-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,107",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,322",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,322",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,374",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,374",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,434",08-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,434",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,732",08-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,819",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,322",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,275",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,374",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,327",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",08-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,434",08-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,386",08-11-2024,Economy
