Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,558",07-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,663",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"3,776",07-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,987",07-11-2024,Economy
BOM,MAA,Air India,05:15,07:15,2h,"4,191",07-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"4,138",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"3,988",07-11-2024,Economy
BOM,MAA,Air India,05:15,07:15,2h,"4,591",07-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"4,462",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"4,822",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"4,822",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"4,822",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,019",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,019",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,217",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"4,822",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,019",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,414",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,019",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,310",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,310",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,019",07-11-2024,Economy
BOM,MAA,Air India,09:00,11:00,2h,"5,387",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,520",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,520",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,520",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,100",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,310",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,730",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,310",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,310",07-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,285",07-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,285",07-11-2024,Economy
BOM,MAA,Air India,09:00,11:00,2h,"5,787",07-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,810",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"6,302",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"6,302",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"6,302",07-11-2024,Economy
BOM,MAA,Air India,06:40,08:55,2h 15m,"6,103",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"6,697",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"6,302",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"6,302",07-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"6,675",07-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"6,675",07-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"6,675",07-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"7,095",07-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"6,675",07-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"6,675",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"4,889",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"4,889",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"5,087",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"4,889",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"5,087",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"5,360",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"5,087",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"5,150",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"5,360",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"5,360",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"6,370",07-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"6,579",07-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"6,579",07-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"6,579",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,305",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"6,370",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"6,370",07-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"6,725",07-11-2024,Economy
MAA,BOM,Air India,21:00,23:25,2h 25m,"6,344",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,620",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,620",07-11-2024,Economy
MAA,BOM,IndiGo,20:30,22:40,2h 10m,"6,725",07-11-2024,Economy
MAA,BOM,Air India,20:25,22:45,2h 20m,"6,657",07-11-2024,Economy
MAA,BOM,Air India,21:00,23:25,2h 25m,"6,628",07-11-2024,Economy
MAA,BOM,IndiGo,16:40,18:55,2h 15m,"6,725",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,935",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,935",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"6,935",07-11-2024,Economy
MAA,BOM,Air India,20:25,22:45,2h 20m,"6,932",07-11-2024,Economy
MAA,BOM,Air India,20:30,22:35,2h 05m,"7,463",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"7,880",07-11-2024,Economy
MAA,BOM,IndiGo,19:00,21:10,2h 10m,"8,195",07-11-2024,Economy
MAA,BOM,Air India,15:25,17:35,2h 10m,"10,384",07-11-2024,Economy
MAA,BOM,Air India,15:25,17:35,2h 10m,"10,585",07-11-2024,Economy
