Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
MAA,BOM,Air India,20:25,22:45,2h 20m,"7,549",09-11-2024,Economy
MAA,BOM,Air India,15:50,18:00,2h 10m,"13,340",09-11-2024,Economy
MAA,BOM,Air India,21:00,23:25,2h 25m,"16,701",09-11-2024,Economy
MAA,BOM,Air India,20:25,22:45,2h 20m,"7,549",09-11-2024,Economy
MAA,BOM,Air India,15:50,18:00,2h 10m,"13,340",09-11-2024,Economy
MAA,BOM,Air India,21:00,23:25,2h 25m,"16,701",09-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,558",09-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,663",09-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"3,987",09-11-2024,Economy
BOM,MAA,Air India,05:15,07:15,2h,"4,191",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"3,918",09-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"4,138",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"3,988",09-11-2024,Economy
BOM,MAA,Air India,05:15,07:15,2h,"4,591",09-11-2024,Economy
BOM,MAA,Akasa Air,05:00,07:00,2h,"4,462",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,008",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,008",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,008",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,213",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,008",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"5,310",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,213",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,213",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,008",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"5,310",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"5,310",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,213",09-11-2024,Economy
BOM,MAA,Air India,09:00,11:00,2h,"5,387",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,100",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"5,310",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,213",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,213",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"5,310",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"5,310",09-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,285",09-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,285",09-11-2024,Economy
BOM,MAA,Air India,09:00,11:00,2h,"5,787",09-11-2024,Economy
BOM,MAA,Vistara,06:40,08:55,2h 15m,"5,810",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"6,551",09-11-2024,Economy
BOM,MAA,Air India,06:40,08:55,2h 15m,"6,103",09-11-2024,Economy
BOM,MAA,IndiGo,12:05,13:55,1h 50m,"6,675",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"6,551",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"6,551",09-11-2024,Economy
BOM,MAA,IndiGo,08:30,10:25,1h 55m,"6,675",09-11-2024,Economy
BOM,MAA,IndiGo,10:00,11:55,1h 55m,"6,675",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"6,551",09-11-2024,Economy
BOM,MAA,IndiGo,06:35,08:35,2h,"6,675",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"6,551",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"6,551",09-11-2024,Economy
BOM,MAA,IndiGo,13:55,16:00,2h 05m,"6,675",09-11-2024,Economy
BOM,MAA,IndiGo,02:55,04:55,2h,"6,675",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"6,725",09-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"7,209",09-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"7,209",09-11-2024,Economy
MAA,BOM,Vistara,20:30,22:35,2h 05m,"7,209",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"7,040",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"7,040",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"7,355",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"7,355",09-11-2024,Economy
MAA,BOM,IndiGo,22:30,00:35,2h 05m,"7,355",09-11-2024,Economy
